-BEGIN HEADER-
NASA/POWER SRB/FLASHFlux/MERRA2/GEOS 5.12.4 (FP-IT) 0.5 x 0.5 Degree Daily Averaged Data 
Dates (month/day/year): 01/01/2019 through 12/31/2019 
Location: Latitude  40.7578   Longitude -74.1716 
Elevation from MERRA-2: Average for 1/2x1/2 degree lat/lon region = 102.19 meters   Site = na 
Climate zone: na (reference Briggs et al: http://www.energycodes.gov) 
Value for missing model data cannot be computed or out of model availability range: -999 
Parameter(s): 
WS10M_MAX MERRA2 1/2x1/2 Maximum Wind Speed at 10 Meters (m/s) 
WS10M_RANGE MERRA2 1/2x1/2 Wind Speed Range at 10 Meters (m/s) 
QV2M MERRA2 1/2x1/2 Specific Humidity at 2 Meters (g/kg) 
TS MERRA2 1/2x1/2 Earth Skin Temperature (C) 
T2M_MIN MERRA2 1/2x1/2 Minimum Temperature at 2 Meters (C) 
T2M_MAX MERRA2 1/2x1/2 Maximum Temperature at 2 Meters (C) 
WS50M_MIN MERRA2 1/2x1/2 Minimum Wind Speed at 50 Meters (m/s) 
PRECTOT MERRA2 1/2x1/2 Precipitation (mm day-1) 
T2MDEW MERRA2 1/2x1/2 Dew/Frost Point at 2 Meters (C) 
T2M MERRA2 1/2x1/2 Temperature at 2 Meters (C) 
WS50M_RANGE MERRA2 1/2x1/2 Wind Speed Range at 50 Meters (m/s) 
WS10M MERRA2 1/2x1/2 Wind Speed at 10 Meters (m/s) 
WS50M MERRA2 1/2x1/2 Wind Speed at 50 Meters (m/s) 
WS50M_MAX MERRA2 1/2x1/2 Maximum Wind Speed at 50 Meters (m/s) 
WS10M_MIN MERRA2 1/2x1/2 Minimum Wind Speed at 10 Meters (m/s) 
RH2M MERRA2 1/2x1/2 Relative Humidity at 2 Meters (%) 
T2MWET MERRA2 1/2x1/2 Wet Bulb Temperature at 2 Meters (C) 
T2M_RANGE MERRA2 1/2x1/2 Temperature Range at 2 Meters (C) 
-END HEADER-
LAT,LON,YEAR,MO,DY,PRECTOT,QV2M,RH2M,T2M_RANGE,TS,T2MDEW,T2MWET,T2M_MAX,T2M_MIN,T2M,WS50M_RANGE,WS10M_RANGE,WS50M_MIN,WS10M_MIN,WS50M_MAX,WS10M_MAX,WS50M,WS10M
40.75781,-74.17159,2019,07,24,    2.38,   12.59,   73.71,    8.59,   22.38,   17.68,   17.57,   26.87,   18.27,   22.52,    3.62,    2.17,    1.20,    0.83,    4.81,    3.01,    3.18,    1.96
40.75781,-74.17159,2019,07,25,    0.14,   12.23,   68.31,    9.36,   22.69,   17.33,   17.16,   27.63,   18.27,   23.38,    3.81,    2.13,    0.44,    0.32,    4.25,    2.45,    2.28,    1.39
40.75781,-74.17159,2019,07,26,    0.03,   12.82,   70.12,   13.07,   23.43,   18.14,   17.93,   30.49,   17.43,   23.81,    4.04,    1.95,    0.58,    0.51,    4.62,    2.45,    2.14,    1.24
40.75781,-74.17159,2019,07,27,    0.09,   13.65,   75.30,    8.90,   23.59,   19.10,   18.98,   28.41,   19.51,   23.64,    4.35,    1.80,    1.26,    0.98,    5.61,    2.78,    3.47,    1.97
40.75781,-74.17159,2019,07,28,    0.68,   14.73,   77.53,   11.51,   24.40,   20.23,   20.11,   29.72,   18.21,   24.34,    2.85,    1.02,    2.93,    2.20,    5.78,    3.22,    4.83,    2.54
40.75781,-74.17159,2019,07,29,    0.88,   16.02,   78.58,    9.18,   25.44,   21.54,   21.46,   30.22,   21.05,   25.46,    3.31,    1.46,    2.17,    1.60,    5.48,    3.06,    4.42,    2.35
40.75781,-74.17159,2019,07,30,    0.54,   15.78,   74.84,    9.68,   26.02,   21.31,   21.19,   31.36,   21.68,   26.03,    4.11,    1.73,    2.07,    1.38,    6.18,    3.11,    4.58,    2.35
40.75781,-74.17159,2019,07,31,    6.60,   14.72,   72.40,   11.76,   25.48,   20.23,   20.06,   31.74,   19.98,   25.45,    3.80,    1.74,    1.55,    0.63,    5.35,    2.37,    2.55,    1.36
40.75781,-74.17159,2019,08,01,    6.03,   14.25,   73.78,    9.16,   24.46,   19.72,   19.58,   29.51,   20.35,   24.62,    2.93,    1.66,    0.61,    0.20,    3.54,    1.86,    2.30,    1.25
40.75781,-74.17159,2019,08,02,    0.30,   14.04,   73.97,    8.48,   24.28,   19.50,   19.40,   28.83,   20.35,   24.35,    4.43,    2.16,    0.59,    0.37,    5.02,    2.53,    2.72,    1.45
40.75781,-74.17159,2019,08,03,    6.46,   15.07,   78.77,    9.64,   24.46,   20.55,   20.45,   29.15,   19.51,   24.41,    2.58,    1.25,    1.33,    0.90,    3.92,    2.16,    2.83,    1.65
40.75781,-74.17159,2019,08,04,    2.25,   14.45,   73.70,    9.99,   24.84,   19.86,   19.73,   29.95,   19.96,   24.78,    2.26,    0.93,    1.69,    0.89,    3.94,    1.83,    2.83,    1.42
40.75781,-74.17159,2019,08,05,    0.29,   13.27,   74.17,    8.78,   23.45,   18.53,   18.34,   27.56,   18.79,   23.30,    4.23,    2.18,    0.23,    0.31,    4.46,    2.49,    2.41,    1.47
40.75781,-74.17159,2019,08,06,    6.12,   15.50,   86.43,    6.40,   23.29,   20.87,   20.87,   26.64,   20.25,   23.25,    3.17,    1.31,    1.52,    1.07,    4.69,    2.38,    2.90,    1.62
40.75781,-74.17159,2019,08,07,   24.41,   16.56,   87.58,    7.75,   24.17,   21.90,   21.89,   28.70,   20.95,   24.09,    3.17,    2.27,    3.42,    1.91,    6.59,    4.18,    4.88,    2.86
40.75781,-74.17159,2019,08,08,    3.78,   14.79,   81.53,    9.13,   23.50,   20.08,   20.01,   28.10,   18.97,   23.37,    3.14,    1.68,    2.54,    1.76,    5.68,    3.44,    4.36,    2.35
40.75781,-74.17159,2019,08,09,    0.66,   12.76,   74.00,    8.98,   22.67,   17.79,   17.66,   27.34,   18.36,   22.57,    2.47,    0.89,    3.08,    1.65,    5.55,    2.55,    4.39,    2.21
40.75781,-74.17159,2019,08,10,    0.06,   10.84,   69.71,    9.70,   21.09,   15.30,   15.19,   26.14,   16.44,   20.95,    3.64,    1.68,    2.99,    2.23,    6.62,    3.92,    5.30,    2.85
40.75781,-74.17159,2019,08,11,    0.00,   10.16,   67.96,   11.05,   20.53,   14.38,   14.24,   25.87,   14.82,   20.39,    2.39,    0.79,    2.67,    1.72,    5.06,    2.50,    4.01,    2.13
40.75781,-74.17159,2019,08,12,    0.00,   11.38,   67.73,   12.90,   22.32,   16.12,   15.93,   28.04,   15.14,   22.27,    3.12,    1.16,    2.53,    1.82,    5.65,    2.99,    4.53,    2.50
40.75781,-74.17159,2019,08,13,    5.77,   15.60,   86.73,    4.79,   23.12,   20.95,   20.90,   25.69,   20.89,   23.27,    4.36,    2.10,    0.92,    0.57,    5.29,    2.67,    3.18,    1.88
40.75781,-74.17159,2019,08,14,    6.47,   15.45,   86.81,    5.86,   23.17,   20.80,   20.79,   26.35,   20.49,   23.11,    2.60,    1.16,    1.47,    0.74,    4.08,    1.90,    2.59,    1.39
40.75781,-74.17159,2019,08,15,    0.64,   13.35,   76.73,    9.10,   23.01,   18.61,   18.50,   27.75,   18.65,   22.84,    1.75,    1.39,    2.56,    1.34,    4.31,    2.73,    3.50,    2.00
40.75781,-74.17159,2019,08,16,    1.55,   15.04,   83.35,   10.12,   23.75,   20.49,   20.43,   28.67,   18.55,   23.44,    3.07,    1.63,    1.28,    0.95,    4.36,    2.58,    3.26,    1.81
40.75781,-74.17159,2019,08,17,    2.83,   16.22,   79.98,    8.85,   25.54,   21.73,   21.64,   29.83,   20.98,   25.37,    3.23,    1.54,    0.95,    0.68,    4.18,    2.22,    3.05,    1.58
40.75781,-74.17159,2019,08,18,    4.10,   16.14,   76.09,   10.29,   26.02,   21.67,   21.52,   31.48,   21.19,   26.13,    3.12,    1.63,    1.82,    1.06,    4.94,    2.69,    3.48,    1.80
40.75781,-74.17159,2019,08,19,    5.74,   16.44,   78.89,    9.50,   25.72,   21.95,   21.85,   31.22,   21.72,   25.82,    1.75,    1.02,    2.75,    1.52,    4.50,    2.54,    3.85,    2.00
40.75781,-74.17159,2019,08,20,    0.18,   15.25,   73.84,    8.87,   25.80,   20.81,   20.68,   30.66,   21.79,   25.72,    4.24,    1.89,    0.41,    0.37,    4.65,    2.27,    3.20,    1.64
40.75781,-74.17159,2019,08,21,    7.27,   17.05,   85.21,    7.78,   24.98,   22.46,   22.44,   29.44,   21.66,   25.10,    3.90,    2.79,    2.91,    1.33,    6.81,    4.12,    4.57,    2.54
40.75781,-74.17159,2019,08,22,    5.78,   16.17,   76.95,    9.86,   25.80,   21.63,   21.53,   31.43,   21.57,   25.90,    2.22,    1.14,    2.14,    1.38,    4.36,    2.52,    3.58,    1.90
40.75781,-74.17159,2019,08,23,   10.30,   11.97,   77.66,    6.49,   21.18,   16.89,   16.73,   24.18,   17.69,   20.88,    3.78,    1.95,    1.90,    1.28,    5.69,    3.23,    3.96,    2.19
40.75781,-74.17159,2019,08,24,    0.08,    9.30,   64.93,    8.60,   20.12,   13.11,   12.94,   24.24,   15.65,   19.79,    3.12,    2.49,    2.72,    1.25,    5.83,    3.74,    4.32,    2.53
40.75781,-74.17159,2019,08,25,    0.11,   10.13,   72.48,    8.22,   19.83,   14.43,   14.34,   23.82,   15.61,   19.43,    1.50,    1.90,    4.86,    2.43,    6.35,    4.33,    5.54,    3.29
40.75781,-74.17159,2019,08,26,    0.02,    9.22,   71.20,   10.98,   18.73,   12.98,   12.85,   23.94,   12.97,   18.20,    2.29,    1.39,    3.01,    1.87,    5.30,    3.25,    4.06,    2.46
40.75781,-74.17159,2019,08,27,    0.00,   10.17,   75.74,    8.96,   18.91,   14.39,   14.29,   23.54,   14.59,   18.69,    1.88,    1.20,    2.42,    1.40,    4.30,    2.59,    3.37,    1.97
40.75781,-74.17159,2019,08,28,    7.13,   13.90,   89.20,    7.80,   20.99,   19.12,   19.09,   24.60,   16.80,   20.97,    3.65,    1.77,    0.49,    0.36,    4.13,    2.13,    2.62,    1.48
40.75781,-74.17159,2019,08,29,    0.47,   11.40,   71.31,    9.92,   21.38,   16.11,   15.93,   26.92,   17.00,   21.42,    2.07,    1.52,    4.10,    2.11,    6.17,    3.63,    5.16,    2.80
40.75781,-74.17159,2019,08,30,    0.01,   11.51,   69.20,   14.04,   22.04,   16.33,   16.10,   28.87,   14.83,   22.13,    3.24,    1.92,    3.08,    1.98,    6.32,    3.91,    5.05,    2.76
40.75781,-74.17159,2019,08,31,    0.00,    9.87,   62.42,    9.66,   21.45,   14.05,   13.76,   26.94,   17.27,   21.43,    2.39,    1.60,    2.80,    1.57,    5.18,    3.17,    4.05,    2.14
40.75781,-74.17159,2019,09,01,    0.01,   10.37,   72.69,    9.24,   20.03,   14.83,   14.67,   24.61,   15.37,   19.80,    2.13,    1.24,    2.90,    2.04,    5.03,    3.28,    4.23,    2.48
40.75781,-74.17159,2019,09,02,   12.75,   14.03,   85.30,    8.33,   21.89,   19.37,   19.33,   26.58,   18.25,   21.94,    3.94,    2.91,    3.15,    1.46,    7.09,    4.37,    4.90,    2.75
40.75781,-74.17159,2019,09,03,    0.55,   12.02,   73.38,    9.99,   22.10,   16.99,   16.87,   27.57,   17.58,   21.88,    3.67,    1.38,    1.23,    1.03,    4.91,    2.41,    3.51,    1.89
40.75781,-74.17159,2019,09,04,    0.45,   14.01,   77.15,   12.05,   23.51,   19.35,   19.22,   29.56,   17.51,   23.52,    4.21,    3.22,    3.55,    1.56,    7.77,    4.78,    5.38,    2.93
40.75781,-74.17159,2019,09,05,    0.03,    9.82,   68.46,    8.08,   19.85,   13.88,   13.68,   24.00,   15.92,   19.76,    5.73,    3.22,    0.05,    0.09,    5.78,    3.31,    2.85,    1.75
40.75781,-74.17159,2019,09,06,    5.18,    9.69,   81.89,    4.64,   16.99,   13.53,   13.47,   19.31,   14.67,   16.61,    2.76,    2.77,    4.23,    2.00,    6.99,    4.76,    5.93,    3.76
40.75781,-74.17159,2019,09,07,    0.05,    9.22,   69.21,   11.97,   18.77,   12.78,   12.65,   24.54,   12.57,   18.44,    1.54,    1.66,    4.78,    2.30,    6.33,    3.97,    5.59,    3.17
40.75781,-74.17159,2019,09,08,    0.00,    9.99,   70.05,   11.26,   19.66,   14.13,   14.00,   25.48,   14.22,   19.65,    3.46,    1.66,    1.62,    0.64,    5.07,    2.29,    3.26,    1.67
40.75781,-74.17159,2019,09,09,    0.16,   11.41,   76.60,    9.14,   20.62,   16.25,   16.09,   25.12,   15.98,   20.44,    3.64,    1.47,    0.32,    0.45,    3.96,    1.92,    2.62,    1.47
40.75781,-74.17159,2019,09,10,    0.10,   12.60,   78.60,    8.65,   21.47,   17.85,   17.77,   26.11,   17.47,   21.67,    3.47,    1.75,    1.86,    1.37,    5.33,    3.12,    3.75,    2.29
40.75781,-74.17159,2019,09,11,    0.07,   13.36,   72.79,   13.21,   23.70,   18.72,   18.61,   31.05,   17.84,   23.80,    1.55,    1.43,    4.05,    2.17,    5.60,    3.60,    5.07,    2.79
40.75781,-74.17159,2019,09,12,    1.08,   13.67,   78.77,   11.90,   22.96,   19.03,   18.89,   29.01,   17.11,   22.85,    3.76,    2.67,    1.99,    1.17,    5.74,    3.85,    3.97,    2.38
40.75781,-74.17159,2019,09,13,    0.01,    8.36,   67.94,    8.03,   18.09,   11.61,   11.46,   21.91,   13.88,   17.51,    1.50,    1.85,    4.82,    2.52,    6.31,    4.37,    5.55,    3.49
40.75781,-74.17159,2019,09,14,    0.18,   10.81,   71.74,   11.19,   20.82,   15.45,   15.21,   26.03,   14.83,   20.65,    2.82,    2.53,    3.74,    1.76,    6.55,    4.29,    5.33,    3.05
40.75781,-74.17159,2019,09,15,    0.59,   10.93,   66.15,    9.53,   22.02,   15.58,   15.19,   27.94,   18.41,   22.09,    2.70,    1.17,    1.26,    0.86,    3.96,    2.03,    3.03,    1.56
40.75781,-74.17159,2019,09,16,    0.18,   11.11,   68.66,   10.53,   21.75,   15.78,   15.64,   27.03,   16.50,   21.69,    2.94,    1.56,    1.34,    0.43,    4.28,    1.99,    2.79,    1.35
40.75781,-74.17159,2019,09,17,    0.00,    7.82,   57.58,   11.69,   19.26,   10.45,   10.20,   25.27,   13.58,   18.93,    2.21,    1.12,    3.22,    1.73,    5.43,    2.85,    4.08,    2.21
40.75781,-74.17159,2019,09,18,    0.00,    7.39,   65.29,   10.58,   16.68,    9.67,    9.49,   21.86,   11.28,   16.10,    2.03,    1.34,    3.76,    1.85,    5.80,    3.18,    4.59,    2.66
40.75781,-74.17159,2019,09,19,    0.00,    5.66,   54.87,   13.83,   15.16,    5.77,    5.55,   21.99,    8.15,   14.72,    4.96,    2.26,    0.45,    0.45,    5.41,    2.71,    3.20,    1.90
40.75781,-74.17159,2019,09,20,    0.00,    6.46,   53.99,   16.97,   17.15,    7.64,    7.39,   25.85,    8.87,   16.98,    2.80,    1.32,    3.03,    1.75,    5.82,    3.07,    4.59,    2.49
40.75781,-74.17159,2019,09,21,    0.00,    7.95,   54.04,   17.33,   20.18,   10.72,   10.45,   29.42,   12.09,   20.25,    4.78,    2.25,    0.82,    0.52,    5.61,    2.77,    3.35,    1.75
40.75781,-74.17159,2019,09,22,    0.00,   10.41,   63.03,   16.49,   22.01,   14.81,   14.34,   30.26,   13.78,   22.07,    5.18,    2.60,    0.86,    0.61,    6.04,    3.21,    4.13,    2.45
40.75781,-74.17159,2019,09,23,    0.37,   12.22,   64.16,   12.40,   24.26,   17.19,   16.93,   31.04,   18.64,   24.27,    3.84,    2.49,    4.24,    2.32,    8.08,    4.81,    5.70,    3.15
40.75781,-74.17159,2019,09,24,    0.10,    9.85,   65.30,    9.73,   20.57,   13.81,   13.54,   25.32,   15.59,   20.44,    1.90,    1.67,    4.00,    1.90,    5.91,    3.58,    5.07,    2.75
40.75781,-74.17159,2019,09,25,    0.00,    8.12,   59.07,   13.60,   19.23,   10.90,   10.74,   26.43,   12.83,   19.00,    3.72,    1.41,    2.14,    1.62,    5.86,    3.03,    4.01,    2.18
40.75781,-74.17159,2019,09,26,    0.92,   10.47,   74.40,   13.91,   19.53,   14.72,   14.45,   27.43,   13.52,   19.32,    3.27,    2.27,    2.89,    1.67,    6.15,    3.94,    4.73,    2.53
40.75781,-74.17159,2019,09,27,    0.02,    7.75,   59.98,   14.12,   18.54,   10.30,    9.70,   25.25,   11.13,   18.11,    5.42,    2.59,    0.54,    0.22,    5.97,    2.81,    3.40,    1.83
40.75781,-74.17159,2019,09,28,    0.28,   12.22,   75.15,   14.22,   21.94,   17.27,   17.09,   28.93,   14.72,   21.79,    2.66,    2.62,    3.53,    1.39,    6.19,    4.02,    4.99,    2.81
40.75781,-74.17159,2019,09,29,    0.30,    9.76,   61.95,   10.77,   21.43,   13.88,   13.29,   26.79,   16.02,   21.37,    2.89,    2.71,    3.31,    1.40,    6.19,    4.12,    4.42,    2.43
40.75781,-74.17159,2019,09,30,    0.09,    7.99,   64.28,    8.56,   18.21,   10.86,   10.55,   22.52,   13.96,   17.59,    1.60,    0.94,    2.67,    1.85,    4.27,    2.79,    3.63,    2.36
40.75781,-74.17159,2019,10,01,    0.08,   11.61,   71.92,   13.16,   21.91,   16.46,   16.24,   28.83,   15.67,   21.65,    3.08,    2.01,    3.60,    1.82,    6.68,    3.83,    4.93,    2.99
40.75781,-74.17159,2019,10,02,    0.35,   13.10,   66.06,   14.54,   24.84,   18.29,   18.10,   32.90,   18.36,   24.94,    3.76,    3.03,    3.49,    1.88,    7.25,    4.91,    5.75,    3.37
40.75781,-74.17159,2019,10,03,    6.29,    8.88,   84.34,    4.26,   15.50,   12.25,   12.14,   17.34,   13.08,   14.87,    3.69,    3.08,    2.83,    1.30,    6.52,    4.37,    5.15,    3.48
40.75781,-74.17159,2019,10,04,    0.34,    7.19,   67.52,   10.14,   15.60,    9.19,    8.44,   18.93,    8.79,   15.07,    5.84,    4.45,    3.10,    1.41,    8.94,    5.86,    6.37,    3.85
40.75781,-74.17159,2019,10,05,    0.00,    4.50,   57.47,   11.02,   11.70,    2.54,    2.16,   16.48,    5.46,   10.56,    3.46,    1.88,    2.04,    1.62,    5.49,    3.50,    4.26,    2.52
40.75781,-74.17159,2019,10,06,    0.47,    9.52,   76.54,   10.43,   17.63,   13.47,   13.19,   21.81,   11.38,   17.59,    2.68,    2.65,    5.35,    2.48,    8.03,    5.13,    6.63,    3.84
40.75781,-74.17159,2019,10,07,    1.42,   11.21,   73.40,    9.96,   20.73,   15.96,   15.80,   25.47,   15.51,   20.81,    6.92,    4.41,    1.60,    0.87,    8.52,    5.28,    6.25,    3.70
40.75781,-74.17159,2019,10,08,    0.73,    7.36,   67.67,    5.25,   15.81,    9.60,    9.25,   18.78,   13.53,   15.47,    2.05,    1.43,    4.29,    2.77,    6.34,    4.20,    5.52,    3.50
40.75781,-74.17159,2019,10,09,    2.72,    6.92,   74.63,    3.67,   13.54,    8.67,    8.54,   14.93,   11.26,   13.02,    1.37,    1.27,    6.06,    3.66,    7.43,    4.93,    6.68,    4.33
40.75781,-74.17159,2019,10,10,    0.03,    5.89,   53.00,   11.52,   16.18,    6.27,    6.14,   22.56,   11.04,   15.81,    1.90,    1.10,    6.28,    3.95,    8.18,    5.06,    7.25,    4.55
40.75781,-74.17159,2019,10,11,    0.03,    6.11,   58.91,    8.16,   15.09,    6.80,    6.66,   19.11,   10.95,   14.69,    2.09,    1.92,    5.62,    3.24,    7.71,    5.16,    7.04,    4.41
40.75781,-74.17159,2019,10,12,    0.02,    7.55,   69.94,   11.07,   15.55,    9.86,    9.70,   21.32,   10.25,   15.23,    3.31,    1.94,    1.98,    1.03,    5.29,    2.97,    3.40,    1.86
40.75781,-74.17159,2019,10,13,    0.45,    6.68,   67.11,   10.27,   14.51,    8.08,    7.49,   19.85,    9.59,   14.01,    5.17,    2.24,    0.22,    0.30,    5.40,    2.55,    3.46,    1.85
40.75781,-74.17159,2019,10,14,    0.99,    6.83,   62.05,   11.57,   15.14,    8.37,    7.91,   22.55,   10.98,   15.54,    5.52,    3.12,    0.76,    0.56,    6.28,    3.68,    4.00,    2.20
40.75781,-74.17159,2019,10,15,    0.00,    5.45,   60.66,   11.67,   12.98,    5.15,    4.79,   19.09,    7.42,   12.49,    4.72,    2.00,    1.00,    0.60,    5.73,    2.60,    3.67,    1.88
40.75781,-74.17159,2019,10,16,   19.06,    9.17,   88.94,    9.81,   14.37,   12.55,   12.36,   19.23,    9.42,   14.36,    9.03,    6.78,    5.01,    2.53,   14.04,    9.31,    7.54,    4.57
40.75781,-74.17159,2019,10,17,    0.07,    5.43,   61.93,    5.52,   12.23,    4.75,    4.68,   15.25,    9.73,   11.76,    3.95,    3.07,    8.77,    5.21,   12.72,    8.27,   11.04,    6.93
40.75781,-74.17159,2019,10,18,    0.01,    4.94,   60.71,   10.52,   11.41,    3.62,    3.53,   16.03,    5.51,   10.86,    3.73,    2.71,    4.87,    2.33,    8.60,    5.04,    6.63,    3.91
40.75781,-74.17159,2019,10,19,    0.00,    4.77,   63.00,   14.29,   10.53,    3.23,    3.09,   17.45,    3.16,    9.89,    3.82,    1.55,    1.29,    0.93,    5.11,    2.48,    3.53,    1.89
40.75781,-74.17159,2019,10,20,    5.90,    6.93,   82.57,    6.81,   10.89,    8.55,    8.33,   15.01,    8.20,   11.40,    4.32,    2.52,    0.93,    0.70,    5.25,    3.22,    3.09,    2.00
40.75781,-74.17159,2019,10,21,    0.12,    7.45,   78.57,   11.66,   13.48,    9.65,    9.56,   20.20,    8.54,   13.27,    2.73,    2.20,    2.68,    1.57,    5.42,    3.76,    4.37,    2.72
40.75781,-74.17159,2019,10,22,   14.99,    9.44,   94.47,    5.69,   14.07,   13.11,   13.07,   16.69,   10.99,   14.00,    4.14,    3.17,    3.41,    1.83,    7.55,    4.99,    5.40,    3.27
40.75781,-74.17159,2019,10,23,    2.38,    6.68,   67.41,    9.63,   13.87,    8.05,    7.32,   18.51,    8.88,   13.91,    3.93,    2.81,    2.92,    1.51,    6.85,    4.31,    5.89,    3.30
40.75781,-74.17159,2019,10,24,    0.00,    4.90,   57.46,   13.90,   11.86,    3.70,    3.48,   19.56,    5.66,   11.79,    5.55,    2.48,    1.01,    0.83,    6.56,    3.31,    4.58,    2.43
40.75781,-74.17159,2019,10,25,    0.01,    6.70,   78.07,   10.80,   11.86,    8.18,    7.93,   17.25,    6.45,   11.85,    4.70,    2.04,    0.59,    0.41,    5.29,    2.45,    3.63,    1.89
40.75781,-74.17159,2019,10,26,    1.69,    6.51,   71.71,    8.84,   12.89,    7.78,    7.65,   17.66,    8.83,   12.70,    3.96,    2.30,    1.09,    1.00,    5.04,    3.30,    3.88,    2.15
40.75781,-74.17159,2019,10,27,   32.44,   10.12,   92.92,   10.71,   15.08,   14.16,   13.86,   22.03,   11.33,   15.31,    6.51,    4.82,    5.17,    2.58,   11.67,    7.40,    7.61,    4.50
40.75781,-74.17159,2019,10,28,    0.21,    7.82,   82.01,   10.13,   13.62,   10.40,   10.38,   18.87,    8.74,   13.39,    2.99,    1.03,    2.18,    1.71,    5.17,    2.74,    4.06,    2.28
40.75781,-74.17159,2019,10,29,    2.60,    8.93,   95.32,    4.29,   13.15,   12.43,   12.43,   15.79,   11.49,   13.18,    1.77,    1.06,    2.31,    1.29,    4.08,    2.35,    3.27,    1.91
40.75781,-74.17159,2019,10,30,    3.93,   10.19,   95.34,    6.69,   14.83,   14.41,   14.39,   18.99,   12.30,   15.17,    2.72,    0.73,    1.78,    1.23,    4.50,    1.97,    3.08,    1.63
40.75781,-74.17159,2019,10,31,   21.86,   12.99,   94.81,    6.99,   18.59,   17.99,   17.93,   21.74,   14.75,   18.86,   10.84,    7.38,    4.25,    1.96,   15.08,    9.35,    9.79,    5.91
40.75781,-74.17159,2019,11,01,    3.94,    4.47,   64.24,   14.06,    9.11,    2.30,    1.75,   17.31,    3.25,    8.62,    8.12,    6.07,    4.58,    2.25,   12.70,    8.32,    8.07,    4.87
40.75781,-74.17159,2019,11,02,    0.00,    4.19,   73.71,   10.66,    6.50,    1.44,    1.30,   11.57,    0.92,    5.74,    4.03,    1.61,    1.69,    1.17,    5.72,    2.78,    3.57,    1.96
40.75781,-74.17159,2019,11,03,    0.00,    4.01,   71.11,   10.45,    6.24,    0.82,    0.75,   11.47,    1.02,    5.61,    2.40,    1.08,    3.85,    2.44,    6.25,    3.52,    5.17,    2.84
40.75781,-74.17159,2019,11,04,    0.00,    4.13,   68.03,   10.96,    6.77,    1.34,    1.15,   12.49,    1.52,    6.78,    5.46,    2.42,    1.37,    1.04,    6.84,    3.45,    4.38,    2.47
40.75781,-74.17159,2019,11,05,    0.19,    6.63,   89.24,    8.92,    9.50,    7.94,    7.82,   14.40,    5.49,    9.65,    2.64,    0.97,    3.04,    1.98,    5.68,    2.95,    4.77,    2.45
40.75781,-74.17159,2019,11,06,    0.00,    4.28,   69.91,    9.56,    7.03,    1.83,    1.60,   12.19,    2.62,    6.90,    2.44,    1.29,    2.96,    1.83,    5.40,    3.12,    4.35,    2.50
40.75781,-74.17159,2019,11,07,    4.49,    5.31,   84.77,    9.04,    7.32,    4.74,    4.52,   12.15,    3.11,    7.14,    2.61,    2.48,    3.89,    1.81,    6.51,    4.29,    5.26,    3.04
40.75781,-74.17159,2019,11,08,    0.01,    2.62,   67.18,    7.89,    1.69,   -4.90,   -5.00,    3.96,   -3.94,    0.44,    4.12,    3.46,    4.85,    2.49,    8.97,    5.95,    6.68,    4.15
40.75781,-74.17159,2019,11,09,    0.00,    2.22,   62.17,    9.75,    0.57,   -7.00,   -6.81,    4.84,   -4.91,   -0.69,    5.10,    2.13,    0.92,    0.69,    6.02,    2.81,    3.71,    2.02
40.75781,-74.17159,2019,11,10,    0.00,    3.63,   72.99,   12.89,    3.79,   -0.58,   -0.95,   10.70,   -2.18,    3.79,    1.82,    1.69,    3.92,    2.27,    5.74,    3.96,    4.76,    2.82
40.75781,-74.17159,2019,11,11,    0.05,    6.14,   88.77,   11.46,    7.41,    6.75,    6.47,   14.79,    3.33,    8.52,    6.20,    2.97,    0.27,    0.12,    6.47,    3.08,    3.06,    1.63
40.75781,-74.17159,2019,11,12,    2.35,    4.05,   87.49,   13.89,    3.37,    0.79,   -0.97,    9.53,   -4.36,    2.68,    4.22,    2.94,    4.91,    2.80,    9.13,    5.74,    7.47,    4.62
40.75781,-74.17159,2019,11,13,    0.00,    1.71,   55.88,    5.88,   -1.31,  -10.37,   -9.71,    1.05,   -4.83,   -2.78,    5.59,    3.61,    2.60,    1.43,    8.19,    5.04,    5.71,    3.63
40.75781,-74.17159,2019,11,14,    0.00,    2.59,   66.83,    8.77,    1.03,   -4.98,   -5.06,    5.37,   -3.40,    0.43,    4.12,    2.34,    1.77,    1.17,    5.89,    3.51,    4.12,    2.33
40.75781,-74.17159,2019,11,15,    0.02,    3.41,   72.88,   11.29,    3.44,   -1.37,   -1.47,    9.63,   -1.66,    2.99,    3.93,    1.65,    2.89,    2.06,    6.82,    3.71,    5.09,    2.73
40.75781,-74.17159,2019,11,16,    0.00,    2.22,   58.67,    6.80,    1.07,   -6.99,   -6.99,    3.99,   -2.81,    0.14,    2.42,    2.47,    6.08,    3.52,    8.50,    5.98,    7.10,    4.47
40.75781,-74.17159,2019,11,17,    0.19,    3.06,   77.53,    8.49,    1.53,   -2.82,   -3.27,    5.01,   -3.49,    0.64,    1.53,    1.48,    5.74,    3.74,    7.27,    5.22,    6.46,    4.43
40.75781,-74.17159,2019,11,18,    7.89,    4.28,   90.23,    3.28,    3.73,    1.54,    1.48,    4.94,    1.66,    3.01,    2.95,    2.45,    2.96,    1.66,    5.91,    4.11,    4.72,    3.14
